feature_1,feature_2,correlation,abs_correlation
source_pdf_page,source_table,0.07114660713531404,0.07114660713531404
source_table,source_row,-0.06662996889685141,0.06662996889685141
source_pdf_page,source_row,-0.02143235386611732,0.02143235386611732
loss_percentage,source_table,0.015293086448118448,0.015293086448118448
loss_percentage,source_row,0.006091561647787704,0.006091561647787704
loss_percentage,source_pdf_page,-0.005725301213273782,0.005725301213273782
