column,count,missing,mean,std,min,max
m49_code,30361,0,470.72892855966535,260.908586242806,1.0,894.0
cpc_code,30354,7,958.570927060684,3386.214368975663,111.0,39120.04
year,30361,0,2010.48852145845,6.189029207515665,2000.0,2024.0
loss_percentage,30361,0,4.481287839767695,6.072957268184504,0.0,65.0
loss_percentage_original,21998,8363,3.512358082697836,4.2895362269471775,0.000467495,63.0
loss_quantity,4358,26003,64371.444861910044,218464.1970735902,0.0,3824000.0
